time,exp1_s1,exp1_s2,exp2_s1,exp2_s2,exp3_s1,exp3_s2,exp4_s1,exp4_s2,exp5_s1,exp5_s2,exp6_s1,exp6_s2,exp7_s1,exp7_s2,exp8_s1,exp8_s2,exp9_s1,exp9_s2,exp10_s1,exp10_s2,exp11_s1,exp11_s2,exp12_s1,exp12_s2,exp13_s1,exp13_s2,exp14_s1,exp14_s2,exp15_s1,exp15_s2,exp16_s1,exp16_s2,exp17_s1,exp17_s2,exp18_s1,exp18_s2,exp19_s1,exp19_s2,exp20_s1,exp20_s2,exp21_s1,exp21_s2,exp22_s1,exp22_s2,exp23_s1,exp23_s2,exp24_s1,exp24_s2,exp25_s1,exp25_s2,exp26_s1,exp26_s2,exp27_s1,exp27_s2,exp28_s1,exp28_s2,exp29_s1,exp29_s2,exp30_s1,exp30_s2,exp31_s1,exp31_s2,exp32_s1,exp32_s2,exp33_s1,exp33_s2,exp34_s1,exp34_s2,exp35_s1,exp35_s2,exp36_s1,exp36_s2,exp37_s1,exp37_s2,exp38_s1,exp38_s2,exp39_s1,exp39_s2,exp40_s1,exp40_s2,exp41_s1,exp41_s2,exp42_s1,exp42_s2,exp43_s1,exp43_s2,exp44_s1,exp44_s2,exp45_s1,exp45_s2,exp46_s1,exp46_s2,exp47_s1,exp47_s2,exp48_s1,exp48_s2,exp49_s1,exp49_s2,exp50_s1,exp50_s2,exp51_s1,exp51_s2,exp52_s1,exp52_s2,exp53_s1,exp53_s2,exp54_s1,exp54_s2,exp55_s1,exp55_s2,exp56_s1,exp56_s2,exp57_s1,exp57_s2,exp58_s1,exp58_s2,exp59_s1,exp59_s2,exp60_s1,exp60_s2,exp61_s1,exp61_s2,exp62_s1,exp62_s2,exp63_s1,exp63_s2,exp64_s1,exp64_s2,exp65_s1,exp65_s2,exp66_s1,exp66_s2,exp67_s1,exp67_s2,exp68_s1,exp68_s2,exp69_s1,exp69_s2,exp70_s1,exp70_s2,exp71_s1,exp71_s2,exp72_s1,exp72_s2,exp73_s1,exp73_s2,exp74_s1,exp74_s2,exp75_s1,exp75_s2,exp76_s1,exp76_s2,exp77_s1,exp77_s2,exp78_s1,exp78_s2,exp79_s1,exp79_s2,exp80_s1,exp80_s2,exp81_s1,exp81_s2,exp82_s1,exp82_s2,exp83_s1,exp83_s2,exp84_s1,exp84_s2,exp85_s1,exp85_s2,exp86_s1,exp86_s2,exp87_s1,exp87_s2,exp88_s1,exp88_s2,exp89_s1,exp89_s2,exp90_s1,exp90_s2,exp91_s1,exp91_s2,exp92_s1,exp92_s2,exp93_s1,exp93_s2,exp94_s1,exp94_s2,exp95_s1,exp95_s2,exp96_s1,exp96_s2,exp97_s1,exp97_s2,exp98_s1,exp98_s2,exp99_s1,exp99_s2,exp100_s1,exp100_s2
3,79,6,72,8,18,54,14,80,43,26,84,9,12,68,48,11,47,18,85,14,58,14,33,34,68,13,14,47,60,10,50,20,13,76,70,12,15,53,69,12,44,18,72,14,12,63,84,8,22,39,47,22,46,14,65,18,12,57,14,50,53,18,17,40,56,22,53,17,19,62,6,60,28,41,20,43,32,20,26,42,89,10,67,12,17,55,21,50,60,16,66,10,26,32,38,28,21,47,71,12,71,14,25,36,19,46,58,10,47,18,32,33,39,25,62,14,39,25,74,9,18,61,51,19,61,15,49,21,15,52,66,10,70,11,43,10,42,22,23,45,65,13,30,29,25,47,17,46,82,9,7,76,50,14,17,50,28,44,18,39,41,21,46,16,43,18,24,31,31,28,19,39,76,13,10,68,18,52,66,15,19,45,60,23,24,33,76,12,78,12,80,8,19,52,69,8,26,44,41,25
3,63,13,16,58,61,15,68,5,19,60,46,14,77,9,56,13,81,7,46,20,66,18,18,48,15,56,34,21,21,44,8,74,55,14,18,56,34,26,33,28,44,21,10,71,28,29,15,73,16,53,14,44,15,40,51,11,45,25,82,13,55,10,15,69,26,31,72,12,27,37,39,24,81,10,56,17,43,21,33,30,18,52,14,60,41,14,18,36,48,20,64,11,60,16,15,52,14,67,54,13,66,14,14,54,37,20,57,15,74,10,21,62,49,18,77,15,12,51,63,14,38,24,70,20,65,12,52,12,36,23,44,26,38,22,50,20,86,10,47,21,20,34,54,10,22,37,24,34,55,16,45,17,42,27,55,15,9,69,15,55,79,10,50,16,30,28,20,49,68,14,47,24,60,17,67,17,69,15,14,53,26,41,14,50,49,21,54,17,61,12,59,12,69,8,53,16,64,12,47,18
3,53,12,16,46,71,10,69,9,37,25,28,41,27,34,52,19,55,19,38,22,87,9,15,53,27,27,79,11,66,16,68,12,34,36,17,58,79,11,78,13,71,11,62,12,46,23,74,6,23,34,60,11,59,16,25,41,51,12,33,27,35,21,57,20,60,11,54,11,42,21,63,12,65,16,40,26,32,28,68,11,79,10,14,62,17,49,12,51,27,23,20,52,12,65,78,12,46,18,50,17,18,44,13,70,15,66,22,39,46,24,48,18,15,48,24,36,43,20,25,35,40,21,63,16,17,55,16,56,23,35,9,80,67,8,17,57,81,15,72,5,23,35,33,28,42,28,14,50,71,12,43,18,38,21,68,14,77,12,65,12,19,43,22,43,51,17,83,10,27,23,66,13,86,8,74,11,10,60,54,19,56,15,51,19,20,41,10,80,17,48,57,10,59,19,19,45,37,18,41,23
3,39,32,17,45,21,42,25,33,40,20,54,13,45,22,55,13,11,66,65,14,60,13,31,31,59,14,13,59,39,30,88,14,58,16,32,29,54,15,29,19,11,81,67,14,48,19,72,13,87,12,62,12,35,25,22,40,69,14,82,12,75,9,68,9,70,7,66,12,21,51,33,27,27,32,63,14,62,9,51,16,78,11,9,76,18,60,75,13,14,59,67,11,46,16,81,7,40,21,63,16,37,25,19,41,62,16,60,10,18,50,77,16,80,15,50,16,41,17,49,21,67,18,23,41,72,13,67,12,67,13,10,80,21,51,42,21,20,33,72,14,59,13,64,7,60,13,65,14,19,54,24,35,25,33,14,54,48,15,50,18,44,15,40,17,11,79,22,38,64,9,38,28,69,14,46,21,44,18,54,15,9,72,101,7,47,25,81,10,51,22,84,13,17,52,65,12,76,10,13,68
3,28,36,23,29,60,17,60,13,75,9,40,18,65,13,23,38,34,20,28,30,61,15,19,48,21,38,71,10,31,24,52,18,27,31,80,11,38,21,62,12,73,13,24,39,26,33,61,13,19,46,52,17,18,45,16,51,15,67,59,13,21,40,70,15,38,22,65,10,65,12,67,14,52,21,74,11,65,14,79,6,11,64,62,12,24,42,42,15,11,75,15,57,16,54,86,10,41,19,39,23,70,12,23,34,54,8,13,61,64,18,59,11,46,18,53,18,53,14,60,13,57,8,47,15,17,50,32,28,13,49,72,17,62,10,54,17,53,13,21,48,32,24,10,75,46,24,29,30,43,24,13,53,56,16,62,15,18,49,12,64,13,76,12,53,34,23,59,19,32,28,34,29,84,10,50,14,24,43,58,10,43,18,46,22,38,27,12,48,86,11,10,55,47,20,17,48,75,12,68,14
3,52,19,13,45,29,24,76,10,62,14,88,8,34,27,21,35,33,33,32,25,37,19,54,13,49,15,66,13,27,37,49,14,58,13,53,17,80,9,64,6,32,23,55,16,80,15,68,16,16,49,23,45,16,52,70,12,20,50,22,41,62,16,15,58,25,40,47,16,39,27,41,20,51,20,18,60,15,51,78,7,58,13,42,20,77,6,75,10,31,29,90,11,15,61,10,85,64,13,28,26,31,26,43,19,78,8,19,65,42,28,32,23,37,25,83,13,63,11,22,46,28,33,20,44,46,18,89,17,12,49,22,33,25,34,48,17,82,11,86,10,53,15,15,37,59,18,12,62,28,31,43,23,39,18,17,70,27,30,64,14,76,6,56,16,77,11,66,13,54,14,78,8,71,9,46,16,64,13,94,9,35,23,75,9,59,20,88,9,64,10,76,10,50,15,65,9,22,43,25,28
3,29,22,26,33,43,15,38,21,53,15,76,12,35,25,60,18,22,44,22,44,57,14,24,34,27,30,84,10,55,17,58,11,47,11,23,58,42,18,49,18,52,17,59,15,14,65,59,16,82,8,23,35,56,14,51,19,71,17,74,10,56,13,66,18,23,49,24,35,72,10,51,17,58,16,13,56,31,23,18,60,15,53,53,14,73,7,63,11,21,45,55,17,83,13,13,69,81,13,54,23,38,16,45,18,69,8,15,57,32,31,48,8,16,61,61,18,69,10,13,84,10,71,58,13,61,14,65,10,27,32,45,19,74,12,43,19,42,21,90,12,83,13,8,70,40,19,86,15,68,9,26,34,65,13,38,30,97,14,29,29,40,18,32,24,20,42,48,14,19,52,81,10,47,15,71,11,76,5,27,28,19,45,96,8,10,62,61,12,11,71,43,18,18,54,18,33,72,13,56,12
3,63,11,73,4,63,12,77,12,52,18,32,28,69,17,43,25,26,34,52,16,12,80,9,64,65,11,46,17,79,9,51,19,44,18,68,13,58,13,13,84,40,27,28,29,13,49,25,41,20,37,71,14,66,12,45,21,52,16,27,26,70,14,75,10,14,60,10,71,64,17,63,9,42,18,75,13,95,8,10,74,34,25,77,10,43,20,12,55,80,5,74,11,17,57,14,70,15,52,59,11,40,29,67,18,61,14,9,75,50,17,38,27,18,39,25,36,58,16,56,14,26,38,70,17,89,8,15,55,56,21,39,18,76,13,20,43,44,20,21,39,14,61,68,13,16,46,5,80,52,16,70,16,55,17,14,58,60,13,15,42,21,48,100,7,10,84,47,26,53,13,74,9,49,18,62,20,63,18,35,30,28,46,19,53,64,21,25,25,68,20,21,47,43,17,78,10,76,7,23,35
3,71,12,64,13,18,50,62,13,72,19,58,13,83,7,65,15,16,51,26,37,62,18,54,13,63,14,29,28,65,12,27,38,41,19,8,66,19,46,60,14,52,17,31,23,44,19,14,58,72,12,77,10,73,20,59,14,80,8,17,59,19,43,52,18,9,73,10,86,19,43,56,18,11,80,53,23,70,11,52,17,74,10,26,47,54,18,15,61,12,77,53,14,47,23,14,49,36,17,22,37,12,72,23,34,78,8,43,20,13,58,65,18,52,22,13,67,80,14,42,25,40,25,75,12,16,56,39,30,64,13,22,41,45,16,7,70,52,15,70,15,9,72,35,17,25,31,28,36,56,16,16,48,21,45,28,34,52,19,29,29,11,67,61,14,60,8,66,13,42,22,16,49,24,38,72,7,39,20,20,39,20,50,12,46,8,93,79,10,43,16,69,11,88,4,40,24,22,41,26,40
3,27,21,49,15,34,25,13,51,40,22,56,15,46,21,72,9,23,50,17,62,12,81,77,10,77,15,47,17,70,18,76,15,81,11,72,10,13,66,88,8,73,8,52,21,52,17,65,16,75,11,67,11,37,25,49,16,79,7,59,9,82,12,68,9,57,21,21,58,67,15,74,7,59,17,47,12,29,38,86,7,21,43,35,19,35,23,27,29,61,18,20,46,78,16,77,12,8,77,18,62,23,49,45,21,46,18,4,76,61,17,45,24,15,52,73,9,58,12,25,37,31,28,14,61,32,22,69,12,49,20,47,13,19,54,78,14,23,43,86,14,56,16,63,16,53,15,61,10,28,43,103,8,15,53,37,23,62,12,69,11,37,19,47,20,74,15,16,52,56,17,87,9,38,19,15,54,49,17,68,12,37,29,27,34,54,11,68,22,64,9,20,45,22,42,17,80,59,16,19,54
3,44,21,71,9,80,12,67,15,54,12,52,16,6,67,53,16,16,58,24,36,13,66,57,18,44,23,15,38,52,20,9,78,33,25,86,12,51,17,20,31,49,22,36,21,80,13,73,10,36,23,24,37,84,10,35,28,83,7,61,17,74,12,63,14,30,29,31,33,61,13,9,63,46,17,28,26,81,13,17,61,37,17,60,13,43,26,27,37,60,11,61,17,23,38,49,20,62,10,15,64,74,7,7,104,71,11,65,11,82,9,56,11,53,12,81,5,59,8,57,14,24,48,41,27,49,18,30,28,60,17,54,21,31,28,18,56,16,62,57,16,62,16,35,28,57,16,27,32,63,20,78,12,18,49,55,18,22,34,16,55,32,24,63,9,21,41,17,60,58,20,56,16,79,12,87,8,61,18,48,18,62,13,86,13,79,11,30,30,78,11,59,14,67,12,9,65,18,49,77,9
3,72,11,25,34,63,12,78,8,66,7,17,65,80,7,32,31,77,11,62,15,18,43,51,13,15,54,89,16,56,19,57,14,49,16,102,4,26,46,14,59,54,15,69,10,9,82,17,52,34,21,22,42,87,13,39,17,17,60,69,7,58,13,50,14,94,8,30,26,44,18,12,64,46,10,49,22,21,44,16,48,14,52,52,9,62,15,33,25,25,40,59,13,11,67,27,31,61,16,65,13,71,18,68,11,71,9,89,10,47,23,68,13,16,66,79,9,16,41,46,19,75,13,42,24,55,14,89,9,55,19,29,38,15,46,72,8,49,11,11,70,31,28,58,19,20,43,59,15,55,14,95,12,28,53,16,47,13,61,49,15,24,47,69,12,19,44,52,11,23,40,20,41,41,25,21,44,33,35,49,16,58,15,60,18,13,79,39,27,49,21,59,17,55,19,64,15,58,15,18,42
3,20,43,66,13,15,53,81,13,69,9,8,67,72,9,37,25,20,41,32,26,28,37,67,21,81,13,34,29,54,11,41,20,17,46,14,55,74,10,62,11,15,68,24,56,25,32,33,25,17,38,33,26,64,13,25,53,48,18,66,13,16,55,11,69,16,63,65,16,61,11,77,14,39,24,76,13,14,80,58,12,21,36,58,13,17,53,36,28,72,13,39,24,72,11,13,67,62,10,85,9,59,18,61,10,12,63,13,69,23,46,60,13,65,11,67,10,47,15,71,10,48,24,47,20,16,57,47,23,31,29,28,27,97,8,21,51,48,16,91,12,58,24,73,11,46,16,42,29,13,47,33,27,74,14,12,78,33,25,65,16,53,18,91,13,71,8,46,19,37,26,37,27,47,17,63,13,49,14,49,11,42,23,71,19,35,29,42,19,38,20,49,17,83,9,30,28,64,19,54,20
3,71,14,21,44,17,41,21,32,31,25,13,55,12,73,42,18,68,16,24,32,81,7,58,16,28,32,8,67,48,13,19,52,14,74,32,26,9,74,54,18,21,41,53,13,41,20,74,7,49,17,27,23,41,19,19,70,45,19,60,13,64,10,21,31,15,62,47,15,54,14,41,22,29,28,39,19,24,33,40,25,51,21,57,15,22,46,10,73,58,7,17,33,16,45,69,11,73,10,76,10,49,16,22,48,27,46,21,40,65,14,78,13,32,33,35,30,17,60,58,8,22,53,70,12,46,23,33,25,65,15,15,74,50,18,54,13,13,76,34,23,32,22,56,17,44,20,33,25,41,26,57,17,65,12,30,25,17,44,59,11,56,12,57,11,55,13,17,43,37,25,59,13,33,25,25,31,38,27,57,9,52,20,31,18,39,24,42,16,38,23,12,73,83,12,12,65,80,14,24,36
3,63,14,72,10,42,20,10,68,31,22,13,42,53,13,9,76,8,92,16,59,19,49,20,44,75,10,42,21,15,45,63,12,10,67,62,17,75,9,17,64,36,21,75,8,56,19,70,15,57,13,59,12,30,21,16,61,37,25,14,78,34,31,70,8,40,25,77,13,51,20,46,22,26,30,65,11,72,14,26,20,26,20,60,14,45,26,17,42,17,70,23,42,80,8,38,16,25,37,15,37,40,22,49,22,62,11,73,12,17,50,25,36,56,20,34,33,22,33,63,16,14,52,12,56,72,13,61,19,57,13,67,15,81,13,12,55,62,15,19,46,19,45,60,13,78,12,20,43,41,25,11,70,41,17,34,26,20,41,14,53,40,26,19,46,28,33,22,52,38,23,13,59,63,15,39,24,53,18,35,28,48,16,67,15,51,12,46,25,32,36,49,16,56,22,51,26,12,60,74,10
3,61,15,77,14,15,63,35,30,41,22,70,10,66,14,23,60,70,13,85,11,23,35,74,12,70,10,17,47,48,19,44,20,66,16,34,26,86,8,69,10,15,47,57,15,52,12,55,15,64,14,41,19,60,16,85,13,70,9,35,24,45,20,25,26,47,19,36,23,28,31,11,69,46,23,15,45,63,8,20,39,22,49,64,16,80,9,16,74,41,24,21,51,24,28,26,31,62,14,87,14,20,70,27,30,52,20,20,46,32,29,74,10,58,21,17,59,16,63,42,20,81,11,28,29,55,17,69,10,42,15,18,35,18,42,79,14,21,55,58,16,51,14,44,21,19,44,81,14,63,16,67,14,53,16,58,13,43,14,34,22,75,9,20,49,39,25,18,47,64,13,51,18,79,10,46,14,49,18,74,15,92,9,68,8,73,10,28,29,24,36,51,19,82,7,15,47,35,19,15,41
3,18,55,35,29,40,17,34,22,77,11,44,23,41,18,74,10,48,19,61,13,43,20,72,16,68,15,16,44,51,17,67,13,16,61,43,20,72,14,15,72,59,15,72,7,61,15,18,55,50,20,14,69,28,36,60,13,20,34,86,7,27,29,26,32,17,64,60,10,68,15,41,18,59,13,25,34,23,41,32,25,64,12,26,42,66,19,65,12,17,42,58,14,26,29,12,78,15,67,59,20,55,16,37,23,17,52,54,17,84,6,61,17,37,21,78,15,15,56,35,25,53,14,55,21,58,9,16,51,52,16,48,18,69,12,53,14,59,14,79,16,17,60,55,12,19,39,17,45,47,18,17,46,17,58,52,16,14,46,65,5,37,26,49,18,55,17,55,16,62,16,26,36,37,24,65,14,36,21,48,11,79,10,54,16,80,7,43,24,13,62,11,70,51,22,64,11,46,23,72,9
3,69,16,35,25,42,18,19,49,61,9,48,18,68,13,65,13,13,72,53,17,50,15,17,55,41,18,90,6,79,13,52,19,9,67,23,36,12,55,55,22,53,22,41,27,73,10,39,26,54,11,17,48,34,25,36,26,70,9,56,15,20,40,62,18,76,16,9,67,68,13,36,20,65,15,36,23,45,20,44,15,50,17,8,68,80,14,56,21,21,43,12,49,92,8,44,19,67,15,29,25,56,19,13,75,64,15,62,11,85,4,19,59,58,16,21,39,33,29,83,10,44,19,13,55,20,43,31,25,80,11,28,39,22,35,29,28,54,21,14,60,67,14,36,31,77,9,67,6,19,52,61,20,64,12,41,19,16,59,53,16,38,29,75,13,56,10,53,24,20,39,48,18,34,24,49,23,70,15,20,56,40,30,63,9,65,12,57,12,36,21,61,11,57,19,12,70,22,45,16,52
3,67,16,17,52,64,9,55,20,35,25,87,6,20,60,57,17,6,82,56,16,13,61,19,40,44,19,21,30,44,16,60,15,67,12,64,15,21,48,13,61,42,21,48,15,62,15,9,58,16,59,23,48,75,11,16,41,47,18,55,13,35,24,63,10,9,65,66,13,66,14,56,18,53,17,57,19,68,14,65,14,42,25,16,83,50,15,16,62,23,40,11,66,27,34,15,60,52,12,68,14,51,17,55,14,29,31,8,78,23,35,50,18,33,26,63,19,74,15,16,66,38,20,16,50,14,58,61,9,40,19,40,22,29,34,15,60,77,9,80,12,16,39,81,8,13,74,70,8,31,30,28,32,44,22,31,34,77,17,63,18,20,41,50,22,49,11,52,17,73,9,77,10,59,16,67,16,55,16,81,9,66,13,16,64,79,8,64,14,9,76,46,20,9,90,40,24,78,14,6,89
3,24,45,15,59,32,35,53,11,51,18,36,23,75,14,42,24,27,34,36,26,48,17,46,22,76,13,76,13,33,32,29,24,67,12,63,15,41,21,12,66,55,18,31,33,46,25,22,34,28,27,66,14,64,14,49,22,78,10,31,29,15,55,94,7,10,78,27,31,68,14,54,13,19,41,71,8,26,38,68,15,58,10,14,75,86,12,78,15,30,27,62,14,28,28,50,12,17,62,55,15,43,19,65,10,9,73,74,10,58,16,31,26,78,11,70,13,21,34,34,26,30,45,72,15,76,9,82,9,13,80,49,17,25,36,76,12,51,18,45,22,29,29,12,71,84,8,34,24,45,13,81,10,60,14,14,71,65,14,64,15,65,18,57,15,52,21,96,9,35,24,68,18,63,19,19,46,74,21,66,17,51,19,40,20,52,20,53,14,16,53,43,12,7,73,78,11,65,14,7,74
3,62,13,75,11,13,54,15,57,56,13,66,13,70,8,49,20,18,69,34,25,73,10,64,14,37,21,36,30,47,19,60,16,21,34,24,26,30,35,55,16,13,57,17,42,67,17,13,67,22,43,71,12,18,54,64,18,74,11,34,28,17,60,31,25,67,11,86,10,26,32,53,20,74,15,24,28,18,49,44,21,62,12,21,41,57,16,70,12,45,16,30,24,18,38,12,77,45,16,10,53,46,17,36,20,55,12,13,70,14,57,63,13,23,36,58,14,24,37,23,43,63,18,18,38,50,18,72,14,48,17,66,12,48,14,69,13,37,27,37,25,23,40,38,24,18,35,28,27,72,14,61,14,10,61,46,16,81,6,67,14,17,47,49,25,27,33,74,12,10,57,4,75,61,13,59,19,56,12,63,11,51,19,69,2,77,14,79,11,55,17,50,22,48,18,17,41,53,12,59,14
3,71,12,11,63,68,11,39,18,69,14,29,35,17,56,11,61,19,41,33,27,20,51,20,36,20,42,68,17,60,8,26,42,37,25,65,13,69,10,46,14,69,14,40,25,15,53,34,27,20,46,60,11,15,62,62,12,60,16,82,8,19,48,69,10,47,22,70,17,12,72,28,35,37,27,59,10,59,19,68,11,14,54,14,46,23,28,80,6,61,20,51,20,23,41,56,7,37,18,44,22,56,14,19,74,15,73,76,12,37,28,58,19,37,20,72,13,40,23,16,50,56,15,60,8,75,11,16,69,63,11,60,15,11,61,15,41,39,17,39,16,70,10,26,31,45,23,13,65,58,16,63,12,26,39,84,16,49,12,14,69,58,13,47,21,67,17,52,23,12,83,7,83,19,51,63,17,8,78,78,4,43,33,10,73,21,46,66,17,16,66,61,13,40,17,17,51,60,12,85,9
3,79,12,64,11,61,14,66,21,30,28,54,13,25,31,23,42,32,25,51,19,39,22,56,13,17,50,49,11,79,9,85,6,22,40,17,55,35,26,22,56,45,23,51,19,61,17,61,13,57,19,21,37,10,61,59,17,69,11,60,15,72,14,102,3,31,24,56,16,76,10,92,10,15,64,55,21,49,20,51,13,79,16,90,17,62,23,54,13,11,57,74,10,26,31,16,75,57,14,41,21,58,11,23,25,26,24,63,19,16,63,60,18,23,51,56,13,75,16,19,57,62,10,73,15,14,45,17,61,15,54,68,12,44,19,14,59,57,9,45,19,53,13,22,38,31,30,36,27,53,19,12,62,33,32,34,18,32,27,19,55,62,17,67,13,42,28,45,15,61,17,72,12,11,55,62,13,16,50,30,37,66,16,15,54,20,40,16,64,12,54,18,55,31,31,18,52,65,15,62,19
3,22,40,74,9,43,17,54,19,61,13,24,30,61,15,14,55,75,14,62,13,61,15,39,24,65,8,41,27,77,9,41,25,57,17,16,52,30,24,11,83,20,41,81,7,27,39,64,19,47,23,27,34,53,13,82,5,26,25,65,12,36,17,57,21,24,29,66,13,8,76,66,10,47,27,65,12,85,6,66,12,31,24,14,58,51,20,17,69,66,17,69,13,34,23,58,10,37,26,12,61,64,15,58,19,9,74,54,13,55,12,25,39,89,8,28,39,55,17,50,16,69,10,12,70,55,16,29,28,56,12,69,16,17,51,53,22,15,50,18,49,35,22,80,12,35,27,49,15,18,35,64,11,84,9,49,19,38,22,10,66,68,7,46,18,26,39,23,47,49,16,27,28,62,11,13,55,54,16,15,53,10,71,16,43,60,15,20,41,12,50,22,54,41,20,19,42,83,18,43,17
3,57,17,29,27,14,53,59,19,44,24,72,15,47,21,72,9,29,41,23,39,67,13,67,12,77,8,80,14,90,16,19,54,71,6,67,17,15,74,48,17,84,13,52,16,76,15,26,33,77,9,60,14,10,54,20,54,60,14,61,13,31,24,21,36,74,15,48,19,59,14,73,14,13,70,79,11,14,61,23,39,22,30,69,18,17,55,12,77,51,21,33,19,55,14,66,11,75,10,23,35,22,46,51,20,49,17,60,15,44,22,60,13,74,9,88,13,69,15,66,15,73,9,70,12,33,24,56,13,62,17,79,8,62,14,59,15,65,13,17,57,49,16,60,20,80,13,36,29,62,11,51,18,12,78,65,6,44,19,37,22,43,16,42,15,58,14,16,50,28,25,17,48,9,68,30,30,70,10,59,14,75,12,38,16,77,12,57,17,14,46,66,12,76,9,65,11,27,29,68,11
3,38,24,75,9,62,10,72,10,31,31,56,17,22,36,53,14,47,17,45,17,17,60,27,32,39,24,71,15,40,26,12,62,29,26,15,67,82,10,78,15,63,10,77,6,74,8,66,17,33,24,48,18,15,65,65,12,54,14,16,47,14,64,23,59,15,64,66,15,20,55,51,14,20,36,46,18,35,31,40,19,35,28,22,29,87,12,30,31,13,59,20,46,75,7,44,20,82,10,46,22,15,59,27,31,63,10,12,87,83,11,25,37,13,45,15,52,15,59,24,47,56,11,46,18,37,22,25,28,69,10,87,8,42,23,59,17,38,23,41,15,54,16,68,12,10,69,15,41,87,6,26,43,53,15,62,15,20,57,65,13,22,41,21,35,24,32,21,55,15,50,66,15,15,66,13,64,45,17,73,10,10,48,86,11,76,20,15,39,49,14,55,18,16,47,14,61,18,58,69,14
3,86,13,18,41,67,15,48,15,11,74,59,17,53,22,44,23,73,11,85,11,74,8,56,13,39,20,19,42,34,23,20,59,36,32,73,7,18,52,58,17,66,16,9,70,69,14,29,27,62,20,64,13,20,46,57,14,52,18,24,47,19,68,81,13,28,25,16,56,19,52,72,13,15,64,16,57,34,27,7,76,44,20,22,45,39,28,49,20,78,14,52,11,65,12,23,38,69,9,57,14,28,36,74,13,70,20,19,53,23,48,38,24,42,13,17,66,43,21,66,10,11,66,66,13,39,25,39,22,70,10,12,70,19,34,15,53,46,22,17,63,14,60,45,12,53,18,40,19,70,17,62,14,54,15,21,41,48,16,31,31,23,39,63,13,61,15,65,11,14,54,11,69,56,19,17,56,18,48,89,12,10,62,12,61,34,18,18,53,75,7,33,20,18,43,70,14,40,19,84,9
3,44,22,51,18,61,12,66,5,64,12,50,12,10,84,79,10,51,17,23,44,69,11,51,14,85,12,73,9,77,14,54,19,59,7,18,52,21,46,52,19,66,10,58,13,52,17,77,11,77,13,41,26,11,63,59,13,24,38,64,10,37,27,53,20,67,11,30,19,63,15,33,25,63,14,73,12,82,6,45,17,64,14,60,18,38,16,10,66,49,14,74,10,29,19,24,45,50,14,45,23,10,73,79,12,36,25,28,34,52,14,27,34,20,29,79,10,72,14,37,20,60,22,63,15,29,28,79,6,65,16,46,20,58,7,55,17,25,34,13,66,29,33,85,11,69,13,79,9,51,18,47,17,68,14,24,41,71,16,56,7,56,22,27,29,51,19,65,13,66,15,78,10,48,17,37,28,12,67,13,62,44,29,48,19,17,62,47,17,56,14,51,23,58,15,23,44,60,17,31,31
3,57,22,20,38,27,36,17,63,13,70,59,13,72,15,65,15,31,44,46,19,18,43,55,18,7,84,13,77,71,15,90,6,19,45,70,14,32,28,62,12,12,76,17,57,38,27,67,13,16,59,40,19,78,11,11,58,18,55,34,25,23,29,35,23,77,7,66,10,54,14,52,15,18,45,81,10,41,24,17,47,83,11,28,31,71,11,6,75,14,79,54,19,79,9,49,17,83,11,48,16,65,16,36,17,34,19,71,12,7,80,81,15,38,28,45,19,50,20,82,12,81,10,88,12,59,16,69,12,69,15,29,44,66,12,22,32,64,16,86,6,50,18,83,11,13,47,10,60,64,8,29,35,56,17,89,10,13,55,11,85,69,11,48,19,50,13,70,10,64,19,76,11,86,12,11,82,8,81,80,9,72,9,29,40,53,13,75,14,61,7,49,13,28,40,45,20,77,14,72,13
3,49,20,69,14,72,16,16,53,36,27,23,34,14,50,89,9,47,19,65,8,70,9,49,19,65,14,46,23,82,8,68,13,78,17,40,27,54,19,60,18,16,49,45,14,68,12,53,18,10,64,79,14,73,11,84,8,16,60,17,56,12,64,62,12,50,19,17,69,21,43,46,24,56,22,19,59,65,14,37,25,27,35,80,12,55,15,17,58,61,21,54,12,42,22,56,23,18,76,14,72,44,17,23,39,51,14,59,15,83,11,26,26,62,17,25,32,12,72,12,71,51,18,43,25,21,45,41,28,9,64,18,58,75,6,65,17,15,47,61,9,28,25,17,53,42,20,49,14,27,45,19,54,34,32,59,18,42,25,94,12,44,25,38,26,54,22,17,51,32,28,23,33,69,17,50,16,16,65,55,14,48,17,38,21,48,18,62,10,54,15,74,7,44,20,86,7,65,16,80,13
3,59,14,42,18,59,15,71,10,19,52,50,14,75,10,18,43,11,67,7,74,20,46,62,14,19,42,32,29,43,17,24,27,13,51,8,72,17,53,61,6,49,22,20,44,36,25,51,17,23,29,72,11,16,54,66,17,14,45,70,6,33,19,24,34,60,13,56,12,53,17,63,11,29,25,68,10,29,30,59,15,65,17,96,7,65,13,26,30,32,30,15,54,67,12,64,11,73,11,69,12,57,19,48,25,10,54,56,11,62,10,19,50,41,15,72,14,63,8,54,19,65,12,14,60,73,12,72,11,49,19,80,10,55,14,51,17,56,14,60,16,82,12,57,16,18,46,11,60,37,32,50,20,16,47,20,54,65,11,39,22,48,25,17,55,54,18,37,31,22,47,76,13,20,35,66,13,19,45,33,26,24,37,58,14,55,14,43,26,19,57,75,9,73,11,55,13,11,59,69,16
